wavelength_nm,mean,std,min,max,n_pixels,class_name
1334.61,0.16588279727691474,0.08667970090358075,0.0135,0.7906,24531,urban
1340.06,0.16283965594553884,0.08503563607379179,0.0133,0.7917,24531,urban
1345.5,0.15977537809302578,0.08343076451480104,0.0132,0.7914,24531,urban
1350.94,0.15557689861807586,0.08126836131166432,0.013,0.7902,24531,urban
1356.38,0.15132633810280866,0.07920302265645524,0.0129,0.7883,24531,urban
1361.82,0.14714717296481983,0.07731432371235261,0.0127,0.7864,24531,urban
1367.26,0.14304349190819707,0.07560188216285876,0.0126,0.7849,24531,urban
1372.7,0.13905191390485416,0.07408214730027586,0.0124,0.7842,24531,urban
1378.14,0.13399716277363333,0.07237911662025502,0.0123,0.7843,24531,urban
1383.58,0.12827256124903127,0.07080759049442112,0.0122,0.7854,24531,urban
1389.02,0.12276015246015225,0.06970040732922715,0.012,0.7874,24531,urban
1394.46,0.11745178753414018,0.06903198904848444,0.0118,0.7901,24531,urban
1399.9,0.112336627124862,0.06876500168699909,0.0116,0.7933,24531,urban
1405.34,0.10824964330846695,0.06882910613231488,0.0107,0.7966,24531,urban
1410.78,0.10450465125759181,0.06908602665854809,0.0099,0.8001,24531,urban
1416.22,0.10087949125596161,0.069504634479344,0.0091,0.8035,24531,urban
1421.66,0.09854189393012938,0.0699270533708896,0.0086,0.807,24531,urban
1427.1,0.09645868900574811,0.07039441635435496,0.0082,0.8108,24531,urban
1432.54,0.09464796380090564,0.07088368195818504,0.0079,0.815,24531,urban
1437.98,0.09340978353919553,0.07131924106169092,0.0077,0.82,24531,urban
1443.43,0.09220124740124673,0.07184620111621777,0.0075,0.8259,24531,urban
1448.87,0.09199901756960488,0.07234788207697737,0.0076,0.8329,24531,urban
1454.31,0.09215502017854971,0.07290329807023499,0.0076,0.8409,24531,urban
1459.75,0.0923689984101741,0.07352455976362039,0.0075,0.8498,24531,urban
1465.19,0.09318197790550768,0.07406892621410728,0.0076,0.8592,24531,urban
1470.63,0.09385129428070581,0.07466751224932942,0.0077,0.8687,24531,urban
1476.07,0.0939095022624428,0.07524009100564802,0.0077,0.8776,24531,urban
1481.51,0.0934727813786642,0.07575649908444455,0.0076,0.8855,24531,urban
1486.95,0.09879835310423564,0.0758052102878569,0.0076,0.8911,24531,urban
1492.39,0.10412347234112011,0.07630759608269373,0.0071,0.8966,24531,urban
1497.83,0.10528420773714947,0.0762547668147248,0.0076,0.8828,24531,urban
1503.27,0.1093076556194201,0.07744111006973653,0.0087,0.8867,24531,urban
1508.71,0.11068204720557628,0.07731054437822996,0.0084,0.8778,24531,urban
1514.15,0.11881630182218363,0.08160828877644748,0.009,0.9078,24531,urban
